poliza;Sexo;sri;gdi;sin;ant_comp;ant_perm;edad;ant_veh
8804108302;Hombre;Urbano;Garantía daños propios contratada;0;12;35;53;2
8804108572;Hombre;No urbano;Garantía daños propios contratada;0;12;27;59;3
8806102349;Hombre;No urbano;Garantía daños propios contratada;1;12;22;40;3
8807400818;Hombre;Urbano;No contratada;0;12;23;41;6
8807700910;Mujer;Urbano;No contratada;0;12;1;19;6
8810300529;Mujer;No urbano;Garantía daños propios contratada;0;12;16;60;4
8813200460;Hombre;Urbano;No contratada;1;12;23;41;6
8900201825;Hombre;No urbano;No contratada;0;11;14;49;4
8900604680;Mujer;No urbano;No contratada;0;11;0;18;11
8901001521;Hombre;Urbano;No contratada;0;11;22;40;6
8901200386;Hombre;Urbano;Garantía daños propios contratada;0;11;11;29;1
8901800403;Hombre;Urbano;No contratada;0;11;17;50;11
8901903432;Hombre;No urbano;No contratada;0;11;30;48;10
8903102632;Hombre;No urbano;No contratada;0;11;32;50;15
8904703845;Hombre;No urbano;No contratada;0;11;22;40;11
8904802733;Hombre;Urbano;No contratada;0;11;21;39;11
8906100404;Hombre;No urbano;Garantía daños propios contratada;0;11;23;41;2
8906102496;Hombre;No urbano;Garantía daños propios contratada;0;11;11;60;2
8906991029;Hombre;Urbano;No contratada;0;11;12;30;11
8907600873;Hombre;Urbano;No contratada;0;11;11;29;11
8908300360;Hombre;No urbano;Garantía daños propios contratada;0;11;24;42;2
8908801861;Hombre;Urbano;No contratada;0;11;15;33;11
8915802307;Hombre;No urbano;No contratada;0;11;24;59;12
9000100477;Hombre;No urbano;No contratada;0;10;18;60;3
9001200061;Mujer;Urbano;No contratada;0;10;12;30;10
9002201078;Mujer;No urbano;No contratada;0;10;33;59;5
9002301243;Hombre;No urbano;No contratada;0;10;22;40;10
9002500022;Hombre;No urbano;No contratada;0;10;41;59;10
9003602783;Hombre;No urbano;No contratada;0;10;12;30;3
9004608747;Hombre;Urbano;No contratada;0;10;17;50;17
9006102066;Hombre;No urbano;No contratada;1;10;23;41;7
9011400130;Hombre;No urbano;Garantía daños propios contratada;0;10;16;50;3
9011801292;Hombre;No urbano;No contratada;0;10;26;50;9
9013300464;Hombre;Urbano;No contratada;0;10;22;40;10
9100101718;Hombre;Urbano;No contratada;0;9;17;40;11
9100501661;Hombre;No urbano;No contratada;0;9;8;60;5
9100650217;Hombre;No urbano;No contratada;0;9;20;49;3
9102000552;Hombre;No urbano;No contratada;0;9;23;60;9
9102102640;Hombre;No urbano;Garantía daños propios contratada;0;9;1;19;6
9102305634;Mujer;Urbano;No contratada;0;9;9;30;7
9102701202;Hombre;No urbano;Garantía daños propios contratada;0;9;2;20;9
9103002894;Hombre;No urbano;No contratada;0;9;18;60;1
9104300243;Hombre;Urbano;No contratada;0;9;25;60;10
9104502987;Hombre;Urbano;Garantía daños propios contratada;0;9;23;41;10
9105101427;Hombre;Urbano;No contratada;0;9;42;60;9
9107600217;Hombre;Urbano;No contratada;0;9;29;47;10
9107601297;Hombre;Urbano;No contratada;0;9;14;40;3
9111400868;Hombre;No urbano;No contratada;0;9;16;40;6
9111550190;Hombre;No urbano;No contratada;0;9;23;60;11
9111600189;Hombre;Urbano;No contratada;0;9;16;60;1
9113201303;Hombre;No urbano;No contratada;0;9;25;50;9
9115060294;Hombre;No urbano;No contratada;1;9;23;41;13
9200101196;Hombre;Urbano;Garantía daños propios contratada;0;8;21;59;4
9201550716;Hombre;No urbano;No contratada;0;8;2;20;8
9201554132;Hombre;No urbano;Garantía daños propios contratada;0;8;32;50;8
9201650143;Hombre;No urbano;No contratada;0;8;25;59;11
9201813246;Hombre;No urbano;No contratada;0;8;11;29;9
9201851813;Hombre;No urbano;No contratada;0;8;10;39;10
9201901013;Hombre;No urbano;No contratada;0;8;22;40;8
9201950135;Hombre;No urbano;No contratada;0;8;21;39;8
9202403665;Hombre;No urbano;No contratada;0;8;12;39;8
9202500746;Hombre;No urbano;No contratada;0;8;13;40;3
9202801188;Mujer;No urbano;Garantía daños propios contratada;0;8;16;60;8
9202809703;Mujer;No urbano;No contratada;0;8;18;60;8
9203103229;Hombre;Urbano;No contratada;0;8;12;30;8
9203152618;Hombre;No urbano;No contratada;0;8;11;40;1
9203400558;Hombre;Urbano;No contratada;0;8;17;60;8
9204501450;Hombre;Urbano;No contratada;0;8;23;41;8
9204555405;Hombre;No urbano;No contratada;0;8;13;59;7
9204602928;Hombre;No urbano;No contratada;0;8;6;40;4
9204607943;Hombre;No urbano;No contratada;0;8;16;50;8
9204608342;Hombre;No urbano;No contratada;0;8;27;59;12
9204700447;Hombre;No urbano;Garantía daños propios contratada;0;8;15;50;2
9204950224;Mujer;No urbano;Garantía daños propios contratada;0;8;0;18;1
9205401277;Hombre;No urbano;No contratada;0;8;13;40;8
9206100463;Hombre;No urbano;No contratada;0;8;0;18;9
9206701572;Hombre;No urbano;No contratada;0;8;11;29;8
9207401348;Hombre;Urbano;No contratada;0;8;19;60;11
9208100796;Hombre;Urbano;Garantía daños propios contratada;0;8;8;40;8
9208300347;Hombre;No urbano;Garantía daños propios contratada;0;8;21;39;5
9208811519;Hombre;No urbano;No contratada;0;8;24;49;3
9210100403;Hombre;Urbano;No contratada;0;8;0;18;0
9210950435;Mujer;No urbano;No contratada;0;8;0;18;8
9211151177;Hombre;Urbano;No contratada;0;8;12;39;7
9211550008;Hombre;No urbano;Garantía daños propios contratada;0;8;26;44;3
9211650577;Hombre;No urbano;No contratada;0;8;12;30;11
9215550023;Hombre;No urbano;No contratada;0;8;0;18;7
9219151353;Hombre;No urbano;Garantía daños propios contratada;0;8;24;60;8
9219402848;Hombre;Urbano;No contratada;0;8;13;31;6
9300318303;Hombre;Urbano;No contratada;0;7;28;60;2
9300371620;Hombre;No urbano;Garantía daños propios contratada;0;7;16;40;1
9300450778;Hombre;No urbano;Garantía daños propios contratada;0;7;34;59;1
9300650651;Hombre;No urbano;Garantía daños propios contratada;0;7;1;19;4
9300802154;Hombre;No urbano;No contratada;0;7;5;30;7
9300815252;Hombre;Urbano;No contratada;0;7;13;40;8
9300817211;Mujer;No urbano;No contratada;0;7;10;60;8
9300818968;Hombre;No urbano;No contratada;0;7;0;18;5
9300852049;Hombre;No urbano;Garantía daños propios contratada;0;7;22;40;1
9300880239;Hombre;No urbano;No contratada;0;7;5;50;6
9300970422;Mujer;No urbano;Garantía daños propios contratada;0;7;11;29;2
9301050442;Mujer;No urbano;No contratada;0;7;2;20;2
9301250136;Hombre;No urbano;No contratada;0;7;8;60;2
9301401475;Hombre;No urbano;No contratada;0;7;22;50;4
9301450639;Hombre;Urbano;No contratada;0;7;16;59;14
9301702504;Hombre;Urbano;Garantía daños propios contratada;0;7;7;50;2
9301800265;Hombre;No urbano;Garantía daños propios contratada;0;7;21;39;7
9301950109;Hombre;No urbano;Garantía daños propios contratada;0;7;32;50;2
9302250181;Hombre;No urbano;Garantía daños propios contratada;0;7;17;50;2
9302311196;Hombre;No urbano;No contratada;0;7;31;60;7
9302311357;Mujer;No urbano;No contratada;0;7;14;40;2
9302312773;Mujer;No urbano;No contratada;0;7;21;39;5
9302351278;Hombre;No urbano;Garantía daños propios contratada;0;7;11;29;2
9302501871;Hombre;No urbano;No contratada;0;7;12;30;8
9302803408;Hombre;No urbano;No contratada;0;7;28;46;8
9302873817;Mujer;No urbano;No contratada;0;7;11;29;8
9303102382;Hombre;No urbano;Garantía daños propios contratada;0;7;12;30;7
9303103653;Hombre;Urbano;No contratada;0;7;1;19;9
9303672043;Mujer;Urbano;Garantía daños propios contratada;0;7;11;29;4
9303900383;Hombre;No urbano;Garantía daños propios contratada;0;7;12;50;4
9304113682;Hombre;No urbano;No contratada;0;7;12;30;2
9304151232;Hombre;Urbano;No contratada;1;7;14;50;8
9304401630;Mujer;No urbano;Garantía daños propios contratada;0;7;13;40;2
9304639743;Hombre;Urbano;No contratada;0;7;18;60;8
9304701795;Hombre;No urbano;No contratada;0;7;31;49;7
9305071619;Mujer;No urbano;No contratada;0;7;21;59;8
9305401323;Hombre;Urbano;No contratada;0;7;12;30;8
9306201727;Mujer;No urbano;Garantía daños propios contratada;0;7;11;29;2
9308160147;Hombre;Urbano;No contratada;0;7;0;18;4
9308851611;Hombre;Urbano;Garantía daños propios contratada;0;7;11;29;1
9310950129;Hombre;No urbano;No contratada;0;7;15;40;10
9311600687;Hombre;No urbano;No contratada;0;7;14;40;7
9311802870;Mujer;Urbano;No contratada;0;7;23;41;8
9312402893;Hombre;Urbano;No contratada;0;7;32;50;10
9319050466;Hombre;No urbano;No contratada;0;7;16;34;4
9401851783;Hombre;No urbano;No contratada;0;6;23;50;10
9402310566;Hombre;No urbano;No contratada;0;6;22;40;3
9402801636;Mujer;No urbano;Garantía daños propios contratada;0;6;15;40;8
9402911005;Hombre;No urbano;No contratada;0;6;31;60;6
9402912340;Hombre;No urbano;No contratada;0;6;0;18;9
9402956457;Hombre;No urbano;Garantía daños propios contratada;0;6;12;40;5
9402956877;Hombre;No urbano;Garantía daños propios contratada;0;6;12;30;5
9403104304;Hombre;No urbano;No contratada;0;6;21;39;5
9403252379;Hombre;Urbano;No contratada;0;6;8;29;10
9404105554;Hombre;Urbano;No contratada;0;6;8;40;3
9404170036;Hombre;No urbano;No contratada;0;6;14;50;8
9404752410;Hombre;No urbano;Garantía daños propios contratada;0;6;22;40;6
9404851868;Hombre;No urbano;No contratada;0;6;27;45;4
9405400383;Hombre;Urbano;No contratada;0;6;12;30;10
9405452350;Hombre;No urbano;No contratada;0;6;12;30;11
9406251824;Mujer;No urbano;Garantía daños propios contratada;0;6;7;59;2
9408153406;Hombre;No urbano;Garantía daños propios contratada;0;6;31;60;6
9410851501;Hombre;No urbano;No contratada;0;6;14;59;2
9411651342;Hombre;No urbano;No contratada;0;6;27;50;6
9411800166;Hombre;No urbano;No contratada;0;6;7;60;11
9415352444;Hombre;Urbano;No contratada;0;6;11;29;11
9500650264;Hombre;No urbano;No contratada;0;5;11;29;8
9500802915;Hombre;No urbano;Garantía daños propios contratada;0;5;0;18;6
9500856140;Hombre;No urbano;No contratada;0;5;17;60;2
9501551357;Hombre;Urbano;No contratada;0;5;13;49;5
9501551937;Hombre;Urbano;Garantía daños propios contratada;0;5;12;30;9
9501553516;Hombre;No urbano;Garantía daños propios contratada;0;5;0;18;2
9501800819;Hombre;Urbano;No contratada;0;5;0;18;7
9501855308;Hombre;No urbano;No contratada;0;5;23;41;5
9502252419;Hombre;Urbano;No contratada;0;5;13;31;5
9503053788;Hombre;No urbano;No contratada;0;5;0;18;7
9503101727;Hombre;No urbano;No contratada;0;5;6;40;5
9503102757;Hombre;No urbano;No contratada;1;5;23;41;7
9503152008;Hombre;No urbano;Garantía daños propios contratada;0;5;13;50;2
9503650918;Hombre;Urbano;No contratada;0;5;6;50;3
9504050052;Hombre;No urbano;No contratada;0;5;12;30;5
9504352947;Hombre;No urbano;No contratada;0;5;22;40;9
9504554901;Hombre;Urbano;No contratada;0;5;35;53;11
9504850503;Hombre;No urbano;Garantía daños propios contratada;0;5;17;59;4
9504850712;Hombre;No urbano;No contratada;0;5;3;60;7
9504951592;Mujer;Urbano;No contratada;0;5;0;18;6
9505150475;Mujer;No urbano;No contratada;1;5;0;18;2
9505154509;Hombre;Urbano;Garantía daños propios contratada;0;5;12;30;5
9507650044;Hombre;No urbano;No contratada;0;5;32;50;8
9507653688;Hombre;No urbano;No contratada;0;5;2;20;10
9508151718;Hombre;Urbano;No contratada;0;5;12;30;9
9508853631;Mujer;Urbano;No contratada;0;5;10;60;11
9511500747;Hombre;No urbano;No contratada;0;5;7;50;8
9512250556;Hombre;No urbano;No contratada;0;5;11;40;10
9519250348;Mujer;Urbano;Garantía daños propios contratada;0;5;9;59;7
9601551725;Hombre;Urbano;No contratada;0;4;12;30;5
9602000041;Hombre;No urbano;Garantía daños propios contratada;2;4;12;30;3
9602850215;Hombre;No urbano;No contratada;1;4;14;32;9
9602853996;Hombre;No urbano;No contratada;0;4;21;39;10
9603353733;Hombre;No urbano;No contratada;0;4;11;29;8
9603450788;Hombre;No urbano;Garantía daños propios contratada;0;4;2;20;4
9603652691;Mujer;Urbano;No contratada;0;4;12;30;4
9603751344;Hombre;No urbano;No contratada;0;4;12;30;3
9604154199;Hombre;Urbano;No contratada;0;4;20;38;10
9604166398;Hombre;Urbano;No contratada;0;4;7;39;2
9604172488;Hombre;No urbano;No contratada;0;4;22;40;4
9604179940;Hombre;No urbano;No contratada;0;4;0;18;11
9604251296;Hombre;Urbano;No contratada;0;4;12;30;10
9604357373;Hombre;No urbano;No contratada;0;4;16;60;4
9604450198;Mujer;No urbano;No contratada;0;4;11;60;2
9604554714;Hombre;No urbano;No contratada;0;4;18;60;6
9604663771;Hombre;Urbano;No contratada;0;4;32;50;14
9604750859;Hombre;No urbano;No contratada;0;4;11;40;10
9604752949;Hombre;No urbano;No contratada;0;4;0;18;4
9604851433;Hombre;No urbano;No contratada;0;4;0;18;8
9604861039;Hombre;Urbano;No contratada;0;4;22;40;13
9610855378;Hombre;No urbano;No contratada;0;4;26;44;6
9611450351;Hombre;Urbano;Garantía daños propios contratada;0;4;34;60;4
9612252892;Hombre;Urbano;Garantía daños propios contratada;0;4;9;40;2
9700951002;Mujer;No urbano;No contratada;0;3;14;60;3
9701453914;Hombre;Urbano;No contratada;0;3;0;18;1
9702150990;Mujer;Urbano;No contratada;0;3;14;40;4
9703351061;Hombre;Urbano;No contratada;0;3;22;40;7
9703653952;Hombre;No urbano;No contratada;0;3;12;30;3
9703951606;Hombre;No urbano;No contratada;0;3;37;55;3
9704251833;Hombre;No urbano;No contratada;0;3;11;29;9
9704353443;Mujer;No urbano;No contratada;0;3;29;47;3
9704656119;Hombre;No urbano;No contratada;0;3;0;18;11
9704756471;Hombre;Urbano;Garantía daños propios contratada;0;3;14;49;2
9704860377;Hombre;Urbano;No contratada;0;3;16;49;7
9705053814;Hombre;No urbano;No contratada;0;3;41;59;1
9706850958;Hombre;No urbano;No contratada;0;3;26;50;11
9708551835;Hombre;No urbano;No contratada;0;3;15;40;11
9710951225;Mujer;No urbano;Garantía daños propios contratada;0;3;7;50;3
9711553187;Hombre;No urbano;No contratada;0;3;23;41;0
9713251337;Hombre;Urbano;Garantía daños propios contratada;0;3;22;40;3
9800458977;Hombre;No urbano;Garantía daños propios contratada;0;2;22;40;2
9800552432;Hombre;No urbano;No contratada;0;2;31;49;2
9800952757;Hombre;No urbano;No contratada;0;2;0;18;2
9801051057;Hombre;Urbano;No contratada;0;2;25;43;11
9801157532;Hombre;Urbano;No contratada;0;2;24;42;5
9801351208;Mujer;No urbano;No contratada;0;2;8;59;8
9801351686;Hombre;No urbano;Garantía daños propios contratada;0;2;24;60;4
9801452767;Hombre;Urbano;No contratada;0;2;10;60;14
9801453872;Hombre;No urbano;Garantía daños propios contratada;0;2;16;34;2
9801553026;Hombre;No urbano;Garantía daños propios contratada;0;2;10;28;2
9801553199;Hombre;No urbano;Garantía daños propios contratada;0;2;32;50;2
9801651180;Hombre;No urbano;No contratada;0;2;1;19;2
9801855311;Hombre;Urbano;No contratada;0;2;24;42;4
9802155391;Hombre;Urbano;No contratada;0;2;13;50;8
9802155921;Hombre;Urbano;No contratada;0;2;0;18;1
9802352964;Hombre;Urbano;Garantía daños propios contratada;0;2;36;54;2
9802752898;Hombre;No urbano;Garantía daños propios contratada;0;2;21;39;4
9802851874;Hombre;No urbano;Garantía daños propios contratada;0;2;25;43;2
9803050756;Hombre;Urbano;No contratada;0;2;30;48;2
9803057322;Hombre;Urbano;No contratada;0;2;22;40;10
9803154633;Hombre;No urbano;Garantía daños propios contratada;0;2;15;50;2
9803157054;Mujer;No urbano;No contratada;0;2;31;60;9
9803252084;Hombre;Urbano;No contratada;0;2;15;40;3
9803355083;Mujer;No urbano;Garantía daños propios contratada;0;2;19;60;2
9803650441;Mujer;No urbano;Garantía daños propios contratada;2;2;8;59;1
9803650558;Hombre;No urbano;No contratada;0;2;12;30;7
9803953443;Hombre;Urbano;No contratada;0;2;28;60;8
9804162678;Hombre;No urbano;No contratada;0;2;0;18;2
9804164477;Hombre;No urbano;No contratada;0;2;30;48;8
9804551104;Hombre;No urbano;No contratada;0;2;19;60;6
9804552451;Hombre;No urbano;No contratada;0;2;27;60;2
9804558082;Hombre;No urbano;No contratada;0;2;0;18;6
9804652189;Hombre;No urbano;No contratada;0;2;11;29;2
9804661056;Hombre;No urbano;No contratada;0;2;11;49;4
9804666863;Hombre;No urbano;No contratada;0;2;23;41;9
9804671371;Mujer;No urbano;No contratada;0;2;8;40;4
9804678441;Mujer;Urbano;Garantía daños propios contratada;0;2;11;29;2
9804754395;Hombre;No urbano;No contratada;0;2;16;50;2
9804853100;Hombre;Urbano;Garantía daños propios contratada;0;2;18;60;2
9805062675;Hombre;No urbano;No contratada;0;2;14;40;7
9806151206;Hombre;No urbano;No contratada;0;2;12;30;4
9810753182;Hombre;Urbano;No contratada;0;2;17;59;2
9811751467;Hombre;No urbano;Garantía daños propios contratada;0;2;12;30;2
9812351846;Mujer;Urbano;Garantía daños propios contratada;0;2;11;29;4
9812354930;Mujer;Urbano;Garantía daños propios contratada;0;2;12;30;2
9819251035;Mujer;No urbano;No contratada;0;2;12;30;8
9819651344;Hombre;Urbano;No contratada;0;2;15;40;11
9900858435;Hombre;No urbano;Garantía daños propios contratada;0;1;8;49;1
9900870896;Hombre;No urbano;No contratada;0;1;37;60;4
9900881434;Hombre;Urbano;No contratada;0;1;6;59;2
9901552914;Mujer;Urbano;No contratada;0;1;18;60;15
9901559781;Mujer;Urbano;Garantía daños propios contratada;0;1;13;59;1
9901651195;Hombre;No urbano;No contratada;0;1;1;19;12
9901853658;Hombre;No urbano;No contratada;0;1;36;54;6
9902052735;Mujer;No urbano;No contratada;0;1;11;40;10
9902351260;Hombre;No urbano;No contratada;0;1;13;31;1
9902451795;Hombre;Urbano;No contratada;0;1;12;30;8
9902552252;Hombre;Urbano;No contratada;0;1;23;50;5
9902753363;Mujer;Urbano;No contratada;0;1;0;18;4
9903069456;Hombre;Urbano;No contratada;0;1;26;59;5
9903150872;Hombre;No urbano;No contratada;0;1;7;60;12
9903654622;Hombre;Urbano;No contratada;0;1;17;35;5
9904190518;Hombre;No urbano;Garantía daños propios contratada;0;1;28;60;3
9904192001;Hombre;Urbano;No contratada;0;1;17;60;8
9904551268;Hombre;No urbano;No contratada;0;1;22;40;6
9904559643;Hombre;Urbano;No contratada;0;1;13;39;2
9904656170;Hombre;No urbano;No contratada;1;1;13;40;8
9904762268;Hombre;Urbano;No contratada;0;1;38;56;7
9904859913;Mujer;Urbano;No contratada;0;1;15;60;13
9904951811;Hombre;No urbano;No contratada;0;1;1;19;4
9905051590;Mujer;No urbano;No contratada;0;1;13;31;13
9905157766;Hombre;Urbano;No contratada;0;1;21;39;11
9906152207;Hombre;Urbano;No contratada;0;1;0;18;8
9906852858;Hombre;Urbano;No contratada;1;1;23;41;5
9907751765;Hombre;No urbano;No contratada;0;1;11;30;7
9908250967;Hombre;Urbano;No contratada;0;1;36;59;10
9908251520;Hombre;Urbano;No contratada;0;1;27;59;9
9911550852;Mujer;No urbano;Garantía daños propios contratada;0;1;2;20;4
9911851050;Hombre;Urbano;Garantía daños propios contratada;0;1;37;55;2
9912250150;Hombre;No urbano;Garantía daños propios contratada;0;1;22;40;1
9913250196;Hombre;No urbano;No contratada;2;1;35;53;4
9919253423;Mujer;Urbano;Garantía daños propios contratada;0;1;7;50;8
9919254823;Hombre;No urbano;Garantía daños propios contratada;0;1;28;60;1
1383000011;Hombre;No urbano;No contratada;0;0;29;50;3
1570000036;Hombre;Urbano;No contratada;0;0;7;60;4
8502700987;Mujer;Urbano;Garantía daños propios contratada;0;15;7;50;6
8504350210;Hombre;Urbano;Garantía daños propios contratada;0;15;25;43;0
9012201716;Mujer;Urbano;No contratada;0;10;10;50;5
9207600280;Hombre;Urbano;Garantía daños propios contratada;0;8;27;60;3
9219350214;Hombre;No urbano;No contratada;0;8;12;30;7
9304142049;Hombre;No urbano;No contratada;0;7;21;39;8
9608551930;Hombre;Urbano;No contratada;0;4;16;34;5
9801458506;Hombre;Urbano;No contratada;0;2;2;20;5
9811451189;Hombre;Urbano;Garantía daños propios contratada;0;2;16;60;4
